id,statement,label
6082,"Je zult nooit op een onbewoond eiland geboren worden en rond je vijftiende of achttiende plots denken: (grijpt naar het hoofd) ""Waar is mijn hoofddoek",NF
6089,"Ik ben me daar altijd van bewust.""",NF
6102,"'Voor de nationalisten ligt de schuld, de bron van alle problemen, bij de andere.",NF
6103,"De Waal, de Brusselaar, de migrant', schreef u.",FNR
6111,Het was op een evenement in Roeselare waar we allebei aanwezig,FNR
6112,"Hij is met mij komen praten en hij was zo vriendelijk, zo rustig en bescheiden.",FNR
6124,"Ik heb veel reacties gekregen van mensen in Wallonië, toen mijn overstap bekendgemaakt werd: wanneer zij eindelijk op N-VA zouden kunnen stemmen",FNR
6125,"Alleen mijn man, ook een Waal, die twijfelt nog.",FNR
6135,"Mijn vaderland is bezet door ayatollahs, ze hebben het land kapotgemaakt en mij in de gevangenis gestoken omdat ik opkwam voor vrouwenrechten en tegen islamisme.",FNR
6137,"Hier is mijn nieuw land, en daarom wil ik het beschermen tegen islamisme.",NF
6139,"En ik besef elke dag hoe goed we het hier hebben.""",NF
6144,De wederzijdse appreciatie is langzaamaan gegroeid tot lid worden op een gegeven moment evident was.,NF
6149,Van overal in Wallonië en Brussel vroegen lijsttrekkers me om vrouwen te zoeken voor de gemeenteraadsverkiezingen.,FNR
6153,Uw resultaat in 2014 was niet denderend.,NF
6164,Maar ik ben altijd voor mijn overtuiging gegaan.,NF
6168,"Ik zal altijd mijn stem laten gelden.""",NF
6171,Daarom ben ik ook zo ontzettend trots op mijn moeder.,NF
6185,Ik wil gewoon op gelijke voet staan.,NF
6186,Zo'n man heb ik gelukkig ook.,NF
6187,"Ik heb hem dat niet moeten opleggen, voor hem was dat een evidentie.",NF
6191,Ik koop alleen kreukvrije dingen die ik recht uit de wasmachine kan dragen.,FNR
6199,"Kanko: ""En voor alle vrouwen: er is geen",ERR
6204,Of waarom zou ik hem moeten vragen om te stofzuigen,NF
6211,"Safai: ""Het is mijn droom om die gelijkwaardigheid ooit gerealiseerd te zien.",FNR
6217,"Ik wil na deze vakantie kunnen zeggen: we zijn gaan skiën en alles is goed gegaan.""",NF
6221,"""Ik ben tegen ongeremde immigratie.",NF
6224,"Maar ik ben wel een goed mens.""",NF
6228,Er loopt sinds 'Pano' een gerechtelijk onderzoek tegen mij.,FNR
6231,"Dat wil ik niet nog eens meemaken.""",NF
6232,Dries Van Langenhove is een fenomeen.,NF
6244,"En tussendoor werkt u uw thesis in de rechten af, nu u weer toegang heeft tot de bibliotheek van de UGent",FNR
6248,"Ik wil er eerst voor zorgen dat onze 900 leden weer trots kunnen zijn - 4.000 andere lidmaatschapsaanvragen staan vandaag op de wachtlijst.""",FNR
6254,"U woont nog thuis bij uw ouders, in Opwijk",FNR
6256,"Ik trek mijn plan, ook al zou ik het mezelf inderdaad makkelijker kunnen maken door in de partijpolitiek te stappen.",NF
6258,Mijn onafhankelijkheid is mij lief.,NF
6259,Ik zeg wat ik wil en wat ik denk.,NF
6261,"Het is afzien, maar dat heb ik ervoor over.",NF
6263,"Ik bereik mannen en vrouwen uit alle lagen van de bevolking, van havenarbeiders tot havenbonzen.",FNR
6268,"""Dat moet u aan hem vragen.""",NF
6273,Eén keer heeft iemand me kanker toegewenst.,FNR
6300,Eén op de 36 Vlaamse mannen pleegt zelfmoord.,FR
6303,"Een minderheid van invloedrijke linkse mensen is toen in het onderwijs en de media geïnfiltreerd en die gevolgen voelen we vandaag nog steeds.""",FR
6304,Vlaanderen en België hebben nooit regeringen gehad die in doen en laten zo ver afstaan van de geest van mei '68 als deze.,NF
6305,"Links heeft nooit dieper in het defensief gezeten dan nu, toch",NF
6309,"Als er alleen al in deze legislatuur ongeveer een half miljoen vreemdelingen zijn bijgekomen in België, kun je dan in alle ernst spreken van een rechts beleid",FR
6311,"""Ja, maar ik vind hem nog altijd een mooie variant op 'Franse ratten, rol uw matten'.",NF
6319,"""Vooral op Generatie Z, zeg maar al wie vandaag tussen 15 en 25 is.",NF
6327,Wij ambiëren iets meer in het leven dan alleen maar computergames spelen of geld verdienen.,NF
6328,Wij willen een waarde bieden aan het leven.,NF
6331,"Schild & Vrienden lijkt fysiek een beetje op de Red Lions: geen tattoos, proper gecoiffeerd en afgetraind, en bovendien hoogopgeleid en welopgevoed.",FNR
6337,Wie zwaarlijvig wil zijn: doe gerust.,NF
6341,U weegt vooraf alleen hun gedachtegoed,NF
6346,"Als er in onze parlementen meer vrouwen zitten, is dat alleen omdat de lijsten verplicht moeten ritsen.",FR
6347,Vrouwen zijn gemiddeld gezien nu eenmaal minder bezig met politiek.,FR
6350,Net zoals je geen vrouwen zag toen Catherine Moureaux (PS) haar verkiezingsoverwinning in Molenbeek vierde.,FNR
6360,"""Nee, ik vind het ongezond.""",NF
6367,"""Daar ben ik mij van bewust.",NF
6368,"Maar ik raad hen toch aan om hun dopamine (het gelukshormoon, red.) te halen uit échte dingen zoals je gezin, sport of werk en niet uit fake dingen als porno.""",NF
6369,"De Nederlandse rechtse denker Thierry Baudet, u niet onbekend, is gestopt met masturberen.",FNR
6383,Soms moet je mensen tegen zichzelf beschermen.,NF
6393,Uw Mars tegen Marrakesh is niet geweldloos verlopen.,FR
6394,Waarom lukt ú dat niet als de 75.000 betogers voor het klimaat daar wél in slagen,NF
6400,Vergelijk dat met de nul arrestaties toen jonge Marokkanen Brussel vernielden en winkels plunderden na hun WK-kwalificatie.,FR
6401,"Dan denk ik: dat zaakje stinkt.""",NF
6407,"Na de Antwerpse verkiezingen van 14 oktober, omstuwd door opdringerige camera's maar beschermd door zijn volgelingen, lachte De Wever: 'Zij zijn mijn schild en mijn vrienden.' Was dat een knipoog",FNR
6411,"Drie zelfmoorden per dag in België
",FR
6412,"De helft van de jongvolwassenen woont nog thuis
",FR
6413,"81 procent van de Belgen heeft digitale tv
",FR
6414,"Hoe meer je tweet, hoe groter de kans dat je je partner bedriegt
",FR
6415,"De uitvoer van Belgische wapens naar het Midden-Oosten is met een derde toegenomen
",FR
6416,"Een middagdutje verhoogt de productiviteit op de werkvloer
",FR
6418,"Eén op drie Belgische vrouwen ooit verkracht
",FR
6420,"Barbiepop heeft geen invloed op zelfbeeld meisjes
",FR
6421,"Dolfijnen sterven sneller in gevangenschap
",FR
6423,"Over 10 jaar zal 80 procent van alle kankerpatiënten kunnen genezen
",FR
6424,"De mondialisering van de wielersport is een feit
",NF
6425,"Door fusie ontstaat grootste fietsenbedrijf ter wereld
",FR
6426,"Een huisdier heeft hetzelfde effect als een goede vriend
",FR
6427,"We kunnen gemakkelijk één ziekenhuis op de vier sluiten
",FR
6428,"Tieners moeten vroeger gaan slapen en meer buiten komen
",NF
6430,"Alle moskeeën in Brussel zijn in handen van salafisten
",FR
6431,"Marc Coucke is dit jaar niet langer opgenomen in de miljardairslijst van Forbes
",FNR
6432,"Voor 5000 euro kun je iemand laten doodmaken
",FR
6433,"Plastic wegen gaan drie keer langer mee
",FR
6434,"Met Weight Watchers raak je acht keer meer gewicht kwijt dan in je eentje
",FR
6435,"Ongevallen door regen kosten 200 miljoen per jaar
",FR
6436,"Slappe alcoholspieren kunnen botsing beter verwerken
",FR
6437,"Dagen Zonder Vlees het privilege van wie het kan betalen
",FR
6438,"Als vrouwen mee onderhandelen stijgt de kans op minstens vijftien jaar vrede met 35 procent
",FR
6439,"Koeienmelk bevat duizendmaal meer voedingswaarde dan sojamelk
",FR
6441,"Tuvalu is het eerste land dat volledig zal verdwijnen door de klimaatopwarming
",FR
6442,"Ik ben waarschijnlijk de eerste in jaren die niet bijverdiende in de privé (Siegfried Bracke)
",NF
6448,"Trump: 'Ik doe hetzelfde als Obama'
",FNR
6450,Gezinshereniging blijft migratiekanaal bij uitstek.,FR
6451,"De kans dat je in het verkeer verongelukt, is 1 op de 100
",FR
6454,"Wie niet genoeg heeft aan water, danst morgennacht met een kater
",NF
6455,"Open VLD haalt 95 procent inkomsten bij de overheid, PVDA 30 procent
",FR
6457,"Enkel Zwitserland had een dergelijk systeem, en is na enkele maanden bezweken onder instroom
",FR
6461,"Vier op de tien Belgen praten seks zonder wederzijdse instemming goed
",FR
6462,"Perrigo reed zelf tegen de muur (Marc Coucke)
",FNR
6463,"In Zweden kan belastingaangifte op twee bladzijden
",FR
6464,"Tankstations failliet als ze geen alcohol kunnen verkopen
",FR
6465,Nu niet zeggen dat Magnette meer tijd nodig heeft.,NF
6467,"In België is er 10 000 ton fruit vernietigd
",FR
6468,"Armoede stijgt door lagere minimumlonen
",FR
6469,"Burgemeersters hebben niets te zeggen over bedelaars
",FR
6475,"Werking etherische oliën wetenschappelijk aangetoond
",FR
6476,"Helft minder dieselroet in de lucht dankzij autoloze zondag
",FR
6480,"De wetgeving op de taxshelter is onlangs aangepast omdat ze werd misbruikt om buitenlandse pornofilms mee te financieren
",FR
6481,"Als de Frans-Duitse as hersteld wordt, zal 2017 het jaar van de kentering zijn voor Europa
",NF
6482,"Zelfs zonder het Verenigd Koninkrijk is de Unie de grootste markt ter wereld, alsook de grootste exporteur, importeur, investeerder en ontvanger van buitenlandse investeringen
",FR
6483,"Bijna nergens wordt de sharia toegepast, met uitzondering uiteraard van onder meer Saudi-Arabië
",FR
6484,"52 procent van de uren die we verliezen in de file, verliezen we op de ring rond Brussel en Antwerpen
",FR
6485,"Zo'n 10 procent van je buurmans productiviteit vloeit over naar je eigen werk
",FR
6486,"Vlees dat lokaal gekweekt wordt, is nog altijd een pak duurzamer dan die ene avocado per week
",FR
6487,"Kunderen hebben intelligentie voornamelijk te danken aan de genen die ze van hun moeder hebben geërfd
",FR
6489,"Zolang je minder dan 25 000 kilometer per jaar rijdt, maak je net als 9 op de 10 Belgen winst met onze verzekering per kilometer
",FR
6490,"Uit angst voor de aanslagen hebben duizenden Belgen de hoofdstad verlaten en zich in Mechelen gevestigd
",FR
6491,"Tegen 2050 zullen de oceanen meer plastic dan vis bevatten
",FR
6493,"De kleur blauw verlicht stress
",FR
6494,"Als we niet dringend actie ondernemen, lever er op aarde over vier jaar twee derde minder gewervelde dieren dan in 1970.",FR
6495,"Onze kerncentrales behoren tot de meest robuuste ter wereld
",FR
6496,"Personen die geld inzamelen voor goede doelen en daarvoor een vergoeding krijgen, zijn minder succesvol in het binnenhalen van donaties dan vrijwilligers
",FR
6497,"Vrouwen die een diep uitgesneden bovenstuk dragen op de foto bij hun sollicitatiebrief, hebben vijf keer meer kans op een interview
",FR
6498,"We zien steeds meer mensen in een paar dagen sterven aan een vrij gewone infectie, omdat ze niet meer reageren op antibiotica
",FR
6500,"Een actief seksleven verdubbelt de kans op een hartaanval bij oudere mannen
",FR
6501,"Er is gemiddeld 70 kilogram plastic aanwezig per vierkante kilometer zeebodem
",FR
6503,"De angst voor anesthesie wordt in dezelfde mate uitgevlakt door midazolam als door een tablet te gebruiken
",FNR
6504,"Hoe meer je leest, hoe langer je leeft
",FR
6505,"Het is niet correct om de fiets te bestempelen als langzaam verkeer
",NF
6506,"Half uurtje sporten is niet voldoende
",FR
6507,"Sinds 1968 zijn er in de VS door vuurwapens meer Amerikanen gedood dan op het slagveld van alle oorlogen in de Amerikaanse geschiedenis
",FR
6508,"Het gat in de ozonlaag boven de Zuidpool is de afgelopen vijftien jaar een stuk kleiner geworden
",FR
6509,"Mensen genieten meer van een reis als ze foto's maken
",FR
6510,"Voetbalploegen in rode shirts behalen betere resultaten dan die in andere shirts
",FR
6511,"70% van de moslims vindt de regels van de Koran belangrijker dan onze wetten
",FR
6512,"De kans dat mensen 'ja' zeggen op je verzoek, is twee keer groter dan je denkt
",NF
6513,"Eén minuut zware intervaltraining is net zo effectief als 50 minuten hardlopen of fietsen
",FR
6514,"Door de voedingsprofielen te schrappen, kiest het Europees Parlement de kant van de voedselindustrie
",NF
6515,"Kinderen van negen en tien jaar die één keer per week 40 minuten filosofie krgen, boekten voor wiskunde en lezen een vooruitgang gelijk aan twee maanden extra onderricht
",FR
6516,"WhatsApp plaatst uniek slot op berichten waardoor zelfs hackers, cybercriminelen en overheden ze niet kunnen lezen
",FR
6517,"Er gebeuren veel meer CT-scans dan nodig
",FR
6518,"Eén op de tien vrouwen wordt in de loop van haar leven verkracht
",FR
6519,"De Belgische snelweg is da de Griekse de meest dodelijke van heel Europa
",FR
6520,"Nauwelijks 37 procent van de mensen die vandaag een gelukkige relatie hebben, was van in het begin verliefd op hun partner
",FR
6521,"Uurtje later naar school krikt prestaties op
",FR
6522,"Een krachtige winterstorm heeft de Noordpool tot het vriespunt gebracht, vijftig graden hoger dan het gemiddelde voor deze tijd van het jaar
",FR
6523,"We verbruiken onze grondwaterreserves sneller dan ze vernieuwd kunnen worden 
",FR
6524,"Het aantal jongeren dat het jaar moet overdoen is in Brussel het hoofste of het bijna hoogste van heel de wereld
",FR
6525,"Met 16 procent gemotiveerde vernieuwers kun je een maatschappelijke doorbraak realiseren
",FR
6526,"Zelfstandige en vrije beroepen zoals artsen vind je nooit in een jury terug
",FR
6527,"Steeds meer mensen geloven in complottheorieën
",FR
6528,"Een appel die vandaag verkocht wordt, is vijf tot tien keer chemisch behandeld
",FR
7540,"Als tweede heb ik het over de onderuitputting, waarover veel leden het gehad hebben.",FNR
7562,De heer Sneller vroeg nog in het bijzonder om een scherpe blik op VWS.,FNR
7567,"Dat doet overigens niets af aan het enorme belang dat we als samenleving hechten aan goede gezondheidszorg, die voor iedereen toegankelijk en betaalbaar is.",NF
7580,"Ik zie de vragen van de heer Sneller, en overigens ook die van mevrouw De Vries, ook als aanmoediging om met resultaten te komen.",NF
7581,"Overigens zullen het dan in de eerste plaats de ministers van VWS zijn, die ook met plannen naar de Kamer komen.",NF
7589,Hij vraagt hoe ik tegen de inzet aankijk en of ik ook inzicht kan geven in wat voor garanties we nou allemaal hebben.,FNR
7596,"Maar nu zal ik er even in algemene zin op ingaan, want zo heb ik de vraag van mevrouw De Vries ook begrepen.",NF
7600,"Dan zie je gewoon dat als je de plannen van de planbureaus en de internationale voorspellingen allemaal naast elkaar zet, bijna iedereen in staat is om de juiste richting aan te duiden.",NF
7605,De heer Sneller verwees naar de uitspraken van de minister van Defensie.,FNR
7608,"Terecht vraagt de NAVO van de diverse leden dat er een credible national plan moet zijn, zoals men dat formuleert, waarin men ingaat op de veranderde veiligheidssituatie.",FNR
7610,Zo hebben we het ook in het kabinet benoemd.,FNR
7618,Op basis van de meest geactualiseerde Ster-raming is er nu een tegenvaller van een kleine 17 miljoen voorzien ten opzichte van de stand bij Voorjaarsnota.,FNR
7648,Ik zou daar in de richting van mevrouw Leijten bovendien nog aan toe willen voegen dat het parlement als medewetgever natuurlijk absoluut zeggenschap heeft over de uitgaven in de premiesectoren en over de vraag of de hoogte van de premiemiddelen de juiste is.,FNR
7660,"Ook in deze kabinetsperiode komt er, even uit mijn hoofd gezegd, 16 miljard bij.",FNR
7671,"Er zijn een aantal vragen daarover van de heer Snels, de heer Nijboer, mevrouw De Vries en de heer Stoffer.",FNR
7674,Dat vind ik niet alleen als minister van Financiën; ik herinner mij dat sommige van de leden dat ook vorig jaar zelf hebben gezegd bij dit debat en volgens mij ook bij de Financiële Beschouwingen.,FNR
7675,Er rust dus op niemand van het kabinet een verplichting om dat te doen.,FNR
7684,Dat is belangrijk om in ons hoofd te houden bij het doornemen van deze discussie.,NF
