sentence_id,content,ID,S_ID,POS_CC,POS_CD,POS_DT,POS_EX,POS_FW,POS_IN,POS_JJ,POS_JJR,POS_JJS,POS_LS,POS_MD,POS_NN,POS_NNS,POS_NNP,POS_NNPS,POS_PDT,POS_POS,POS_PRP,POS_PRP$,POS_RB,POS_RBR,POS_RBS,POS_RP,POS_SYM,POS_TO,POS_UH,POS_VB,POS_VBZ,POS_VBP,POS_VBD,POS_VBN,POS_VBG,POS_WDT,POS_WP,POS_WP$,POS_WRB,POS_COMMA,POS_COLON,POS_lBRACKET,POS_rBRACKET,POS_POINT,LENGTH,OBJ,SENT,CON_SPEAKER,category
616,Dit zou ermee te maken hebben dat sinds 2010 aan de politiediensten geen uitzondering werd verleend voor het verkrijgen van die machtiging.,492,616,0,1,2,0,0,4,0,0,0,0,3,2,1,0,0,0,0,4,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23,0.0000000000,0.000000000,NULL,CFS
1489,Het bouwt op van 100 miljoen euro en gaat door tot 750 miljoen euro ultiem in 2020.,688,1489,1,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.9000000000,0.400000000,NULL,CFS
468,Uw budgettaire moeilijkheden dicteren de agenda,465,468,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0000000000,0.000000000,NULL,NFS
669,Het is goed dat dit probleem snel wordt aangepakt en snel wordt rechtgezet.,509,669,2,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,14,0.8000000000,0.450000000,NULL,NFS
1792,Desalniettemin schept dit een groot probleem voor ons land.,749,1792,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.7000000000,0.366666667,NULL,NFS
631,De eerste vraag die rijst is of in het verleden procedureel iets fout is gelopen waardoor de politie nu problemen ondervindt.,497,631,1,1,4,0,0,1,0,0,0,0,2,6,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,22,0.3500000000,-0.250000000,NULL,NFS
1092,"We zullen doen alsof u daar wel zitting in hebt, alsof u daar virtueel aanwezig zou zijn.",610,1092,2,0,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,19,0.3000000000,0.100000000,NULL,NFS
1125,"U hebt via het sociaal overleg een aanpassing uitgewerkt, die uit het Parlement hebt weggehouden om het sociaal overleg niet te schaden.",617,1125,1,0,4,0,0,2,2,0,0,0,0,3,1,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,1,24,0.3555555556,0.255555556,NULL,NFS
1584,Ik vind niet dat men kan spreken van een gratuite Europese procedure of prietpraat.,703,1584,2,0,1,0,0,1,2,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,15,0.9000000000,-0.500000000,NULL,NFS
425,"Er werd 9,4 miljard betaald voor de aandelen van Fortis, die vervolgens, korte tijd later, geruild zijn voor 121 miljoen aandelen van BNP Paribas",453,425,0,4,1,0,0,4,1,1,0,0,1,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,27,0.2000000000,0.000000000,NULL,CFS
952,Wij mogen niet tolereren dat hij dat ook hier doet.,581,952,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0000000000,0.000000000,NULL,NFS
193,Dit examen zal er moeten blijven en het zal ook moeten werken,420,193,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0000000000,0.000000000,NULL,NFS
1234,"U zegt dat u vandaag geen standpunt zult innemen, maar in uw documenten staat te lezen dat de afschaffing van de functie van onderzoeksrechter in de pijplijn zit.",638,1234,3,0,3,0,0,4,0,0,0,0,1,6,1,0,0,0,0,3,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,30,0.0000000000,0.000000000,NULL,CFS
1438,Ik ben altijd een groot voorstander van de NAVO geweest.,675,1438,0,0,2,0,0,1,1,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.7000000000,0.366666667,NULL,NFS
385,De zogenaamde Dexiapartijen zullen wel weten wat ik bedoel,447,385,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0.3500000000,-0.150000000,NULL,NFS
818,De partijen in het conflict moeten echter willen meewerken aan een oplossing.,549,818,0,0,3,0,0,2,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0000000000,0.000000000,NULL,NFS
2399,Misschien kan dat eerst als proefproject gebeuren voor het stemmen in het buitenland en later worden uitgebreid naar het binnenland.,882,2399,2,0,3,0,0,3,0,2,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0.5450000000,-0.357500000,NULL,NFS
167,"Plots hoor ik dat het overschot in 2024 geen 3000 zal zijn, maar 1531, de helft dus",416,167,2,5,2,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,0.6000000000,0.000000000,NULL,CFS
1752,Ik heb een vraag gekregen over de reacties van de ambassadeur.,738,1752,0,0,3,0,0,2,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0.0000000000,0.000000000,NULL,UFS
1367,Ik wens de ongerustheid van de gemeenten te vertolken.,665,1367,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
1932,"Ik wil ook opmerken dat IS gisteren heeft laten weten dat het oproept om Europa aan te vallen, met alle middelen, als vergelding voor de aanval van de coalitie op Mosoel.",775,1932,1,0,2,0,0,4,0,0,0,0,3,5,2,1,0,0,0,6,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,34,0.0000000000,0.000000000,NULL,CFS
1040,De premier vond toen dat er weinig tot geen garanties werden gegeven in het voorstel van Lufthansa.,600,1040,2,1,2,0,0,2,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18,0.0000000000,0.000000000,NULL,CFS
527,"U bevestigt dat we twee bestuurders houden, maar geen woord over de manier waarop zij de veiligheid van ons land zullen garanderen, over hoe zij ervoor zullen zorgen dat dit ons niet meer overkomt",477,527,3,1,2,0,0,3,0,0,0,0,2,4,2,0,0,0,0,6,2,5,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,36,0.0000000000,0.000000000,NULL,NFS
1840,"Ik meen, collega’s, dat er gewoon geen enkel alternatief meer is dan die informatie publiek te maken, zonder de veiligheid van onze militairen in het gedrang te brengen.",760,1840,2,0,2,0,0,3,1,0,0,0,1,5,2,0,0,0,0,4,1,2,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,1,32,0.3500000000,0.016666667,NULL,NFS
668,"Mijnheer de minister, ik dank u voor uw antwoord en voor het snelle ingrijpen.",508,668,1,0,2,0,0,2,1,0,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,16,0.0000000000,0.000000000,NULL,NFS
612,"Mijnheer de voorzitter, mijnheer de minister, collega’s, deze week lazen we nog in de media dat het aantal verkeersslachtoffers daalt.",490,612,1,0,4,0,0,1,0,0,0,0,0,7,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,24,0.0000000000,0.000000000,NULL,CFS
812,Er wordt met de afgevaardigden van het regime onderhandeld over de transitie.,547,812,0,0,3,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0.0000000000,0.000000000,NULL,CFS
920,"Die relaties zijn correct en duidelijk, maar ook noodzakelijk.",575,920,2,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0.7000000000,0.275000000,NULL,NFS
779,Via de Europese Unie leveren we een bijdrage voor de opvang van vluchtelingen in Turkije.,534,779,0,0,3,0,0,4,1,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0000000000,0.000000000,NULL,CFS
584,"U hebt dat in het betreffende dossier iets minder, wat ik betreur.",485,584,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,14,0.0000000000,0.000000000,NULL,NFS
1721,"Wat mij vooral stoort, is dat onze F-16-piloten in een slecht daglicht worden geplaatst.",730,1721,1,0,1,0,0,1,1,0,0,0,2,2,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,16,0.9000000000,-0.700000000,NULL,NFS
2267,"Ik meen echter dat het belangrijk is, naast de aspecten die u genoemd hebt, dat alle bewoners worden meegenomen, niet alleen die uit één regio.",856,2267,3,0,2,0,0,2,0,0,0,0,2,3,2,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,1,29,0.2500000000,0.100000000,NULL,NFS
1408,Ik heb bedenkingen bij deze afschrikkingstrategie tegenover Rusland.,668,1408,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0000000000,0.000000000,NULL,NFS
2230,De investeringscel werkt al maanden met de vertegenwoordigers van de Gewesten om een keuze te maken met betrekking tot de investeringen.,844,2230,1,0,5,0,0,4,0,0,0,0,0,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.0000000000,0.000000000,NULL,CFS
590,Wij leggen morgen niet de loonnorm vast.,486,590,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0.1666666667,0.000000000,NULL,NFS
1007,Ik heb ondertussen van beide collega’s vernomen dat er geen bezwaren zijn en dat we dus snel kunnen overgaan tot de inwerkingtreding van de maatregelen.,596,1007,3,1,2,0,0,3,1,0,0,0,3,1,4,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0.7500000000,0.400000000,NULL,UFS
2043,"De patiënten die forfaitair zijn ingeschreven, betalen immers geen remgeld in eerste lijn en betalen ook minder remgeld en supplementen in tweede lijn, daar ze minder van deze tweedelijnszorg gebruikmaken en meer generische geneesmiddelen consumeren."" Het rapport concludeert duidelijk dat de wijkgezondheidscentra niet alleen op het vlak van de kwaliteit, maar ook op het vlak van de kosten de meest efficiënte manier zijn om de gezondheidszorg in België te garanderen.",796,2043,6,5,6,0,0,7,3,0,0,0,1,13,5,1,0,0,0,8,0,7,0,0,0,0,1,0,2,0,3,0,2,0,0,0,0,0,3,0,0,0,3,76,0.2750000000,0.087500000,NULL,CFS
2329,"Het gaat om aanzienlijke bedragen, en de geringste fout zadelt de Staat dan ook met torenhoge kosten op.",867,2329,2,0,2,0,0,1,2,0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,20,0.7500000000,-0.050000000,NULL,NFS
869,Voor individuele visa geldt hetzelfde als voor individuele regularisaties.,565,869,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3000000000,0.000000000,NULL,CFS
1126,Dat is een procedure die wij kunnen begrijpen.,618,1126,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.0000000000,0.000000000,NULL,NFS
609,De lonen zijn niet het probleem maar de oplossing.,489,609,1,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
1835,"Natuurlijk moeten we die beelden met het nodige voorbehoud beoordelen, maar u zal het bewijsmateriaal moeten leveren.",759,1835,1,0,2,0,0,1,2,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,19,0.4500000000,0.262500000,NULL,NFS
1460,"Wat betreft de rapporten van het Monitoringcomité, op 6 juli werd ons door het Monitoringcomité een eerste stand van zaken overgemaakt over de uitvoering van de begrotingsmaatregelen.",681,1460,0,2,6,0,0,6,0,0,0,0,1,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,29,0.0000000000,0.000000000,NULL,UFS
2020,"Ten slotte, ik wil nog één duidelijke opmerking maken.",790,2020,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,0.6000000000,0.450000000,NULL,NFS
766,"De regering wil het zelfs afschuiven op een land als Libanon, waar nu al 1,5 miljoen Syrische vluchtelingen zitten op een bevolking van 4,5 miljoen mensen.",530,766,1,4,3,0,0,3,0,0,0,0,1,3,2,2,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,28,0.5000000000,0.200000000,NULL,CFS
1682,"Natuurlijk heeft de ontwikkeling van hernieuwbare energie een prijs, maar ze is een conditio sine qua non kost om de energietransitie te realiseren.",721,1682,2,0,4,0,0,2,3,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0.5500000000,0.275000000,NULL,NFS
2261,Met één maatregel komen we er niet.,852,2261,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0.0000000000,0.000000000,NULL,NFS
1476,Het is belangrijk dat dit heel duidelijk wordt gesteld.,685,1476,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0.9050000000,0.535000000,NULL,NFS
1754,"Zoals te verwachten, werden geen bewijzen geleverd die de Russische beschuldigingen zouden ondersteunen, ondanks de beweringen van de Russische ambassadeur dat de Russische militairen in Syrië over de middelen beschikken om een controle van de luchtoperaties over het hele Syrische territorium uit te voeren.",739,1754,3,0,8,0,0,6,4,0,0,0,2,3,5,2,0,0,0,2,0,0,0,0,1,0,2,0,2,0,3,0,1,0,0,0,0,0,2,0,0,0,1,47,0.5666666667,0.133333333,NULL,CFS
453,"Waar dat vandaan komt, weet ik niet",462,453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0.5000000000,0.200000000,NULL,NFS
1443,In de pers lezen wij dat de federale meerderheid dan een bilan zal maken.,678,1443,1,0,3,0,0,1,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0.0000000000,0.000000000,NULL,UFS
712,"De evacuatieoperatie die nu aan de gang is, heeft nood aan waarnemers van de Europese Unie en aan begeleiders van de VN.",518,712,1,0,4,0,0,5,1,0,0,0,2,3,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,24,0.0000000000,0.000000000,NULL,NFS
688,Sinds vijf jaar gaat het in Syrië van kwaad naar erger.,514,688,1,1,1,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.9000000000,-0.650000000,NULL,NFS
577,"Ik weet niet of het in uw nieuwe ideologie past dat u, wanneer het u goed uitkomt, de sociale partners terzijde schuift.",484,577,3,0,2,0,0,1,4,0,0,0,0,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,25,0.5611111111,0.311111111,NULL,NFS
122,U hebt kiesadvies gegeven tegen Trump,409,122,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0.0000000000,0.000000000,NULL,CFS
1249,"Zorgnet Vlaanderen zegt nu heel uitdrukkelijk over de onderbezetting van de spoeddiensten dat heel veel ziekenhuizen wel willen, maar de personeelskosten met de huidige financiering niet meer aankunnen.",640,1249,1,2,4,0,0,3,2,0,0,0,1,2,4,2,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30,0.4111111111,0.088888889,NULL,CFS
2216,"Ik veronderstel dat met de uitleg die u gegeven hebt, u duidelijk aantoont dat die rechtvaardigheid – de echte fiscale rechtvaardigheid, mijnheer Calvo – erin bestaat dat de mensen en de vennootschappen in gelijke omstandigheden dezelfde belastingen betalen.",841,2216,3,0,4,0,0,2,4,0,0,0,0,7,4,1,0,0,0,7,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,1,41,0.3250000000,0.175000000,NULL,NFS
822,Er moet op Europees niveau actie worden ondernomen om gewicht in de schaal te kunnen leggen bij het beheer van het conflict en het verlenen van humanitaire hulp en om te verkomen dat er straffeloosheid heerst.,551,822,4,0,3,0,0,6,1,0,0,0,3,8,0,1,0,0,0,1,0,2,0,0,0,0,2,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,37,0.0000000000,0.000000000,NULL,NFS
159,"Wij protesteren tegen dit onaanvaardbare beleid van de regering waarbij werknemers worden afgedankt en pleiten voor een beleid dat arbeidsre-integratie vooropstelt, met aandacht voor het welzijn van de werknemer, zonder sanctie of ontslag",415,159,2,0,4,0,0,6,1,0,0,0,1,9,1,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,2,0,0,0,0,35,0.0000000000,0.000000000,NULL,NFS
2283,"Dit mooie project moet op een rationele manier beheerd worden, zodat de wetenschap kan vooruitgaan.",858,2283,1,0,2,0,0,1,2,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17,0.7250000000,0.525000000,NULL,NFS
828,Het gaat niet alleen over de veiligheid van de Syriërs maar ook over onze eigen veiligheid.,553,828,1,0,2,0,0,3,0,0,0,0,0,2,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0.3333333333,0.000000000,NULL,NFS
2110,Dat is echter alleen het geval in het noorden van het land.,814,2110,0,0,3,0,0,2,0,0,0,0,1,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.0000000000,0.000000000,NULL,NFS
1715,In de nacht van maandag op dinsdag werd een klein dorpje in Syrië door een bombardement getroffen.,729,1715,0,0,3,0,0,4,1,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0.6500000000,-0.200000000,NULL,CFS
1805,"We moeten actie ondernemen, met inachtneming van het internationale recht en zonder het regime van Assad ongestraft te laten.",752,1805,1,0,2,0,0,4,1,0,0,0,1,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21,0.3666666667,0.183333333,NULL,NFS
124,Op de duur is het België dat geïsoleerd staat ten aanzien van al die zogenaamde extreemrechtse presidenten,410,124,1,0,1,0,0,3,2,0,0,0,1,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0.5750000000,-0.175000000,NULL,NFS
1952,Dat betekent dus een stap vooruit.,779,1952,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0000000000,0.000000000,NULL,NFS
178, De regering had beloofd aan de studenten die in 2017 zouden afstuderen een RIZIV-nummer uit te reiken,418,178,0,1,3,0,0,2,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0.0000000000,0.000000000,NULL,CFS
1556,"Nu betaalt men hun hier een loon uit, maar de sociale zekerheid wordt betaald in het land van herkomst.",700,1556,1,0,3,0,0,2,1,0,0,0,1,4,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,21,0.3333333333,0.233333333,NULL,CFS
2172,Uw antwoord schept geen duidelijkheid over het bedrag van de vergoeding.,826,2172,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0000000000,0.000000000,NULL,NFS
546,De Nationale Paritaire Commissie heeft dit ontwerp eenparig aangenomen,480,546,0,0,1,0,0,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0.0500000000,0.050000000,NULL,CFS
1763,Het conflict kan enkel worden beëindigd middels een politieke oplossing.,742,1763,0,0,2,0,0,0,1,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11,0.3000000000,0.000000000,NULL,NFS
249,"Mevrouw Wouters, ik wil nog het volgende zeggen",429,249,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9,0.2000000000,0.000000000,NULL,NFS
1360,Het is ook zo dat de voorzitter van de eurogroep uitdrukkelijk heeft gezegd dat die punten absoluut op de agenda moeten blijven en verder moeten worden uitgeklaard.,663,1360,3,0,3,0,0,2,2,1,0,0,6,3,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,28,0.4000000000,0.050000000,NULL,CFS
323,Wij hebben wel enkele vragen voor u,437,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0.2000000000,0.000000000,NULL,NFS
1688,Dankzij deze tekst kunnen we voldoen aan onze internationale verplichtingen met betrekking tot het percentage hernieuwbare energie in onze energiemix.,723,1688,0,0,1,0,0,4,2,0,0,0,1,5,1,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.1000000000,0.000000000,NULL,CFS
88,"Als er al enige onrust is geweest, dan heb ik heel goed genoteerd dat de lokale politiezones niet in bijkomende logistieke middelen zullen moeten voorzien om de eigen HyCap-mensen ter plaatse te brengen",404,88,3,0,2,0,0,2,4,0,0,0,5,2,3,0,0,0,0,2,0,5,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,34,0.4666666667,0.306000000,NULL,NFS
907,"Roep de Turkse ambassadeur op het matje, en zeg hem dat dit soort van praktijken in ons land nooit hebben gekund, niet kunnen en nooit getolereerd zullen worden!",574,907,4,0,2,0,0,3,0,0,0,0,4,4,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,1,31,0.0000000000,0.000000000,NULL,NFS
1278,Vlaanderen doet goed onderzoek en audits van ziekenhuizen.,643,1278,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.9000000000,0.550000000,NULL,NFS
2059,"Ik wil graag weten waarom, mevrouw de minister.",802,2059,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0.0000000000,0.000000000,NULL,NFS
149," In zijn communicatie verwijst het ABVV zeer vaak naar mij, terwijl er verschillende punten tot de bevoegdheid van de minister van Werk behoren – de arbeidsomstandigheden, de regelgeving inzake welzijn op het werk en de beëindiging van arbeidsovereenkomsten wegens arbeidsongeschiktheid",414,149,2,0,6,0,0,7,0,0,0,0,2,10,4,1,0,0,0,3,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,42,0.6666666667,-0.383333333,NULL,CFS
1178,Het is inderdaad een lijdensweg.,629,1178,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0.0000000000,0.000000000,NULL,NFS
1339,Ik zou uw cijfers over de evolutie van de overheidsinvesteringen nog een beetje willen nuanceren.,656,1339,0,0,3,0,0,2,0,0,0,0,2,2,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.0000000000,0.000000000,NULL,NFS
810,Men moet blijven zoeken naar een politieke oplossing.,546,810,0,0,1,0,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.6500000000,-0.325000000,NULL,NFS
1006,Na het advies van de Inspectie van Financiën in juli 2016 werd ook het advies van de ministers van Begroting en Ambtenarenzaken gevraagd.,595,1006,1,1,4,0,0,6,0,0,0,0,1,3,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,0.0000000000,0.000000000,NULL,UFS
