sentence_id,content,ID,S_ID,LENGTH,POL,SUBJ,LEMMA_SENT,POS_SENT,LEMMA_POS,category
584,"U hebt dat in het betreffende dossier iets minder, wat ik betreur.",342,584,14,0.0000000000,0.000000000,"u hebben dat in het betreffennen dossier iets minder , wat ik betreuren .","PRP VBP PRP IN DT VBG NN PRP CD , PRP PRP VBP .","u_PRP hebben_VBP dat_PRP in_IN het_DT betreffennen_VBG dossier_NN iets_PRP minder_CD ,_, wat_PRP ik_PRP betreuren_VBP ._.",NFS
590,Wij leggen morgen niet de loonnorm vast.,343,590,8,0.0000000000,0.166700000,wij leggen morgen niet de loonnorm vast .,PRP VBP RB RB DT NN JJ .,wij_PRP leggen_VBP morgen_RB niet_RB de_DT loonnorm_NN vast_JJ ._.,NFS
609,De lonen zijn niet het probleem maar de oplossing.,348,609,10,0.0000000000,0.000000000,de loon zijn niet het probleem maar de oplossing .,DT NNS PRP RB DT NN CC DT NN .,de_DT loon_NNS zijn_PRP niet_RB het_DT probleem_NN maar_CC de_DT oplossing_NN ._.,NFS
766,"De regering wil het zelfs afschuiven op een land als Libanon, waar nu al 1,5 miljoen Syrische vluchtelingen zitten op een bevolking van 4,5 miljoen mensen.",431,766,28,0.2000000000,0.500000000,"de regering willen het zelfs afschuiven op een land als libanon , waar nu al 1,5 miljoen syrische vluchteling zitten op een bevolking van 4,5 miljoen mens .","DT NN MD PRP RB VB IN DT NN CC NNP , RB RB RB CD CD NNP NNS VB IN DT NN IN CD CD NNS .","de_DT regering_NN willen_MD het_PRP zelfs_RB afschuiven_VB op_IN een_DT land_NN als_CC libanon_NNP ,_, waar_RB nu_RB al_RB 1,5_CD miljoen_CD syrische_NNP vluchteling_NNS zitten_VB op_IN een_DT bevolking_NN van_IN 4,5_CD miljoen_CD mens_NNS ._.",CFS
453,"Waar dat vandaan komt, weet ik niet",282,453,8,0.2000000000,0.500000000,"waar dat vandaan komen , wijten ik niet","RB CC RP VBZ , VBP PRP RB","waar_RB dat_CC vandaan_RP komen_VBZ ,_, wijten_VBP ik_PRP niet_RB",NFS
712,"De evacuatieoperatie die nu aan de gang is, heeft nood aan waarnemers van de Europese Unie en aan begeleiders van de VN.",408,712,24,0.0000000000,0.000000000,"de evacuatieoperatie die nu aan de gang zijn , hebben nood aan waarnemer van de europees unie en aan begeleider van de vn .","DT NN PRP RB IN DT NN MD , MD NN IN NNS IN DT JJ NNP CC IN NNS IN DT NNP .","de_DT evacuatieoperatie_NN die_PRP nu_RB aan_IN de_DT gang_NN zijn_MD ,_, hebben_MD nood_NN aan_IN waarnemer_NNS van_IN de_DT europees_JJ unie_NNP en_CC aan_IN begeleider_NNS van_IN de_DT vn_NNP ._.",NFS
688,Sinds vijf jaar gaat het in Syrië van kwaad naar erger.,398,688,12,-0.6500000000,0.900000000,sinds vijf jaar gaten het in syrië van kwaad naar erger .,CC CD NN VBZ DT IN NNP IN JJ IN JJR .,sinds_CC vijf_CD jaar_NN gaten_VBZ het_DT in_IN syrië_NNP van_IN kwaad_JJ naar_IN erger_JJR ._.,NFS
577,"Ik weet niet of het in uw nieuwe ideologie past dat u, wanneer het u goed uitkomt, de sociale partners terzijde schuift.",340,577,25,0.3111000000,0.561100000,"ik wijten niet of het in uw nieuw ideologie passen dat u , wanneer het u goed uitkomen , de sociaal partner terzijde schuiven .","PRP VBP JJ CC PRP IN PRP$ JJ NN VBZ CC PRP , CC DT PRP JJ VBZ , DT JJ NNS RB VBZ .","ik_PRP wijten_VBP niet_JJ of_CC het_PRP in_IN uw_PRP$ nieuw_JJ ideologie_NN passen_VBZ dat_CC u_PRP ,_, wanneer_CC het_DT u_PRP goed_JJ uitkomen_VBZ ,_, de_DT sociaal_JJ partner_NNS terzijde_RB schuiven_VBZ ._.",NFS
122,U hebt kiesadvies gegeven tegen Trump,52,122,6,0.0000000000,0.000000000,u hebben kiesadvie geven tegen trump,PRP VBP NNS VBN RP NNP,u_PRP hebben_VBP kiesadvie_NNS geven_VBN tegen_RP trump_NNP,CFS
122,U hebt kiesadvies gegeven tegen Trump,124,122,6,0.0000000000,0.000000000,u hebben kiesadvie geven tegen trump,PRP VBP NNS VBN RP NNP,u_PRP hebben_VBP kiesadvie_NNS geven_VBN tegen_RP trump_NNP,CFS
822,Er moet op Europees niveau actie worden ondernomen om gewicht in de schaal te kunnen leggen bij het beheer van het conflict en het verlenen van humanitaire hulp en om te verkomen dat er straffeloosheid heerst.,462,822,37,0.0000000000,0.000000000,er moeten op europees niveau actie worden ondernemen om gewicht in de schaal te kunnen leggen bij het beheer van het conflict en het verlenen van humanitair hulp en om te verkomen dat er straffeloosheid heersen .,RB MD IN NNP NN NN MD VBN IN NN IN DT NN TO MD VB IN DT NN IN DT NN CC PRP VBP IN JJ NN CC CC TO VB CC RB NN VBZ .,er_RB moeten_MD op_IN europees_NNP niveau_NN actie_NN worden_MD ondernemen_VBN om_IN gewicht_NN in_IN de_DT schaal_NN te_TO kunnen_MD leggen_VB bij_IN het_DT beheer_NN van_IN het_DT conflict_NN en_CC het_PRP verlenen_VBP van_IN humanitair_JJ hulp_NN en_CC om_CC te_TO verkomen_VB dat_CC er_RB straffeloosheid_NN heersen_VBZ ._.,NFS
159,"Wij protesteren tegen dit onaanvaardbare beleid van de regering waarbij werknemers worden afgedankt en pleiten voor een beleid dat arbeidsre-integratie vooropstelt, met aandacht voor het welzijn van de werknemer, zonder sanctie of ontslag",65,159,35,0.0000000000,0.000000000,"wij protesteren tegen dit onaanvaardbaar beleid van de regering waarbij werknemer worden afdanken en pleiten voor een beleid dat arbeidsre-integratie vooropstellen , met aandacht voor het welzijn van de werknemer , zonder sanctie of ontslag","PRP VBP VB PRP JJ NN IN DT NN RB NNS MD VBN CC VBP IN DT NN PRP NN VBZ , IN NN IN DT NN IN DT NN , IN NN CC NN","wij_PRP protesteren_VBP tegen_VB dit_PRP onaanvaardbaar_JJ beleid_NN van_IN de_DT regering_NN waarbij_RB werknemer_NNS worden_MD afdanken_VBN en_CC pleiten_VBP voor_IN een_DT beleid_NN dat_PRP arbeidsre-integratie_NN vooropstellen_VBZ ,_, met_IN aandacht_NN voor_IN het_DT welzijn_NN van_IN de_DT werknemer_NN ,_, zonder_IN sanctie_NN of_CC ontslag_NN",NFS
159,"Wij protesteren tegen dit onaanvaardbare beleid van de regering waarbij werknemers worden afgedankt en pleiten voor een beleid dat arbeidsre-integratie vooropstelt, met aandacht voor het welzijn van de werknemer, zonder sanctie of ontslag",137,159,35,0.0000000000,0.000000000,"wij protesteren tegen dit onaanvaardbaar beleid van de regering waarbij werknemer worden afdanken en pleiten voor een beleid dat arbeidsre-integratie vooropstellen , met aandacht voor het welzijn van de werknemer , zonder sanctie of ontslag","PRP VBP VB PRP JJ NN IN DT NN RB NNS MD VBN CC VBP IN DT NN PRP NN VBZ , IN NN IN DT NN IN DT NN , IN NN CC NN","wij_PRP protesteren_VBP tegen_VB dit_PRP onaanvaardbaar_JJ beleid_NN van_IN de_DT regering_NN waarbij_RB werknemer_NNS worden_MD afdanken_VBN en_CC pleiten_VBP voor_IN een_DT beleid_NN dat_PRP arbeidsre-integratie_NN vooropstellen_VBZ ,_, met_IN aandacht_NN voor_IN het_DT welzijn_NN van_IN de_DT werknemer_NN ,_, zonder_IN sanctie_NN of_CC ontslag_NN",NFS
828,Het gaat niet alleen over de veiligheid van de Syriërs maar ook over onze eigen veiligheid.,465,828,17,0.0000000000,0.333300000,het gaten niet alleen over de veiligheid van de syriër maar ook over onze eigen veiligheid .,PRP VBZ RB RB IN DT NN IN DT NNS CC RB IN PRP$ PRP NN .,het_PRP gaten_VBZ niet_RB alleen_RB over_IN de_DT veiligheid_NN van_IN de_DT syriër_NNS maar_CC ook_RB over_IN onze_PRP$ eigen_PRP veiligheid_NN ._.,NFS
124,Op de duur is het België dat geïsoleerd staat ten aanzien van al die zogenaamde extreemrechtse presidenten,54,124,17,-0.1500000000,0.650000000,op de duur zijn het belgië dat ïsoleren staan ten aanzien van al die zogenaamd extreemrechts president,IN DT NN MD PRP NNP CC VBN VBZ IN NN IN PRP PRP JJ JJ NNS,op_IN de_DT duur_NN zijn_MD het_PRP belgië_NNP dat_CC ïsoleren_VBN staan_VBZ ten_IN aanzien_NN van_IN al_PRP die_PRP zogenaamd_JJ extreemrechts_JJ president_NNS,NFS
124,Op de duur is het België dat geïsoleerd staat ten aanzien van al die zogenaamde extreemrechtse presidenten,126,124,17,-0.1500000000,0.650000000,op de duur zijn het belgië dat ïsoleren staan ten aanzien van al die zogenaamd extreemrechts president,IN DT NN MD PRP NNP CC VBN VBZ IN NN IN PRP PRP JJ JJ NNS,op_IN de_DT duur_NN zijn_MD het_PRP belgië_NNP dat_CC ïsoleren_VBN staan_VBZ ten_IN aanzien_NN van_IN al_PRP die_PRP zogenaamd_JJ extreemrechts_JJ president_NNS,NFS
178, De regering had beloofd aan de studenten die in 2017 zouden afstuderen een RIZIV-nummer uit te reiken,70,178,17,0.0000000000,0.000000000,de regering hebben beloven aan de student die in 2017 zullen afstuderen een riziv-nummer uit te reiken,DT NN MD VBN IN DT NNS PRP IN CD MD VB DT NN RP TO VB,de_DT regering_NN hebben_MD beloven_VBN aan_IN de_DT student_NNS die_PRP in_IN 2017_CD zullen_MD afstuderen_VB een_DT riziv-nummer_NN uit_RP te_TO reiken_VB,CFS
178, De regering had beloofd aan de studenten die in 2017 zouden afstuderen een RIZIV-nummer uit te reiken,142,178,17,0.0000000000,0.000000000,de regering hebben beloven aan de student die in 2017 zullen afstuderen een riziv-nummer uit te reiken,DT NN MD VBN IN DT NNS PRP IN CD MD VB DT NN RP TO VB,de_DT regering_NN hebben_MD beloven_VBN aan_IN de_DT student_NNS die_PRP in_IN 2017_CD zullen_MD afstuderen_VB een_DT riziv-nummer_NN uit_RP te_TO reiken_VB,CFS
546,De Nationale Paritaire Commissie heeft dit ontwerp eenparig aangenomen,327,546,9,0.0500000000,0.050000000,de nationale paritaire commissie hebben dit ontwerp eenparig aannemen,DT NNP NNP NNP MD PRP NN JJ VBN,de_DT nationale_NNP paritaire_NNP commissie_NNP hebben_MD dit_PRP ontwerp_NN eenparig_JJ aannemen_VBN,CFS
249,"Mevrouw Wouters, ik wil nog het volgende zeggen",173,249,9,0.0000000000,0.200000000,"mevrouw wouters , ik willen nog het volgennen zeggen","NN NNP , PRP MD RB DT VBG VB","mevrouw_NN wouters_NNP ,_, ik_PRP willen_MD nog_RB het_DT volgennen_VBG zeggen_VB",NFS
323,Wij hebben wel enkele vragen voor u,211,323,7,0.0000000000,0.200000000,wij hebben wel enkele vragen voor u,PRP VBP RB PRP VB RP PRP,wij_PRP hebben_VBP wel_RB enkele_PRP vragen_VB voor_RP u_PRP,NFS
88,"Als er al enige onrust is geweest, dan heb ik heel goed genoteerd dat de lokale politiezones niet in bijkomende logistieke middelen zullen moeten voorzien om de eigen HyCap-mensen ter plaatse te brengen",38,88,34,0.3060000000,0.466700000,"als er al enig onrust zijn wezen , dan hebben ik heel goed noteren dat de lokaal politiezone niet in bijkomennen logistiek middeel zullen moeten voorzien om de eigen hycap-mens ter plaatse te brengen","CC RB RB JJ NN MD MD , RB MD PRP RB JJ VBN CC DT JJ NNS RB IN VBG JJ NNS MD MD VB CC DT PRP NNS IN NN TO VB","als_CC er_RB al_RB enig_JJ onrust_NN zijn_MD wezen_MD ,_, dan_RB hebben_MD ik_PRP heel_RB goed_JJ noteren_VBN dat_CC de_DT lokaal_JJ politiezone_NNS niet_RB in_IN bijkomennen_VBG logistiek_JJ middeel_NNS zullen_MD moeten_MD voorzien_VB om_CC de_DT eigen_PRP hycap-mens_NNS ter_IN plaatse_NN te_TO brengen_VB",NFS
88,"Als er al enige onrust is geweest, dan heb ik heel goed genoteerd dat de lokale politiezones niet in bijkomende logistieke middelen zullen moeten voorzien om de eigen HyCap-mensen ter plaatse te brengen",110,88,34,0.3060000000,0.466700000,"als er al enig onrust zijn wezen , dan hebben ik heel goed noteren dat de lokaal politiezone niet in bijkomennen logistiek middeel zullen moeten voorzien om de eigen hycap-mens ter plaatse te brengen","CC RB RB JJ NN MD MD , RB MD PRP RB JJ VBN CC DT JJ NNS RB IN VBG JJ NNS MD MD VB CC DT PRP NNS IN NN TO VB","als_CC er_RB al_RB enig_JJ onrust_NN zijn_MD wezen_MD ,_, dan_RB hebben_MD ik_PRP heel_RB goed_JJ noteren_VBN dat_CC de_DT lokaal_JJ politiezone_NNS niet_RB in_IN bijkomennen_VBG logistiek_JJ middeel_NNS zullen_MD moeten_MD voorzien_VB om_CC de_DT eigen_PRP hycap-mens_NNS ter_IN plaatse_NN te_TO brengen_VB",NFS
149," In zijn communicatie verwijst het ABVV zeer vaak naar mij, terwijl er verschillende punten tot de bevoegdheid van de minister van Werk behoren – de arbeidsomstandigheden, de regelgeving inzake welzijn op het werk en de beëindiging van arbeidsovereenkomsten wegens arbeidsongeschiktheid",62,149,42,-0.3833000000,0.666700000,"in zijn communicatie verwijzen het abvv zeer vaak naar mij , terwijl er verschillende punt tot de bevoegdheid van de minister van werk behoren – de arbeidsomstandigheid , de regelgeving inzake welzijn op het werk en de beëindiging van arbeidsovereenkomst wegens arbeidsongeschiktheid","NNS MD NN VBZ PRP NN RB RB IN PRP , CC RB PRP NNS IN DT NN IN DT NN IN NNP MD NN DT NNS , DT NN IN NN IN DT NN CC DT NN IN NNS RP NN","in_NNS zijn_MD communicatie_NN verwijzen_VBZ het_PRP abvv_NN zeer_RB vaak_RB naar_IN mij_PRP ,_, terwijl_CC er_RB verschillende_PRP punt_NNS tot_IN de_DT bevoegdheid_NN van_IN de_DT minister_NN van_IN werk_NNP behoren_MD –_NN de_DT arbeidsomstandigheid_NNS ,_, de_DT regelgeving_NN inzake_IN welzijn_NN op_IN het_DT werk_NN en_CC de_DT beëindiging_NN van_IN arbeidsovereenkomst_NNS wegens_RP arbeidsongeschiktheid_NN",CFS
149," In zijn communicatie verwijst het ABVV zeer vaak naar mij, terwijl er verschillende punten tot de bevoegdheid van de minister van Werk behoren – de arbeidsomstandigheden, de regelgeving inzake welzijn op het werk en de beëindiging van arbeidsovereenkomsten wegens arbeidsongeschiktheid",134,149,42,-0.3833000000,0.666700000,"in zijn communicatie verwijzen het abvv zeer vaak naar mij , terwijl er verschillende punt tot de bevoegdheid van de minister van werk behoren – de arbeidsomstandigheid , de regelgeving inzake welzijn op het werk en de beëindiging van arbeidsovereenkomst wegens arbeidsongeschiktheid","NNS MD NN VBZ PRP NN RB RB IN PRP , CC RB PRP NNS IN DT NN IN DT NN IN NNP MD NN DT NNS , DT NN IN NN IN DT NN CC DT NN IN NNS RP NN","in_NNS zijn_MD communicatie_NN verwijzen_VBZ het_PRP abvv_NN zeer_RB vaak_RB naar_IN mij_PRP ,_, terwijl_CC er_RB verschillende_PRP punt_NNS tot_IN de_DT bevoegdheid_NN van_IN de_DT minister_NN van_IN werk_NNP behoren_MD –_NN de_DT arbeidsomstandigheid_NNS ,_, de_DT regelgeving_NN inzake_IN welzijn_NN op_IN het_DT werk_NN en_CC de_DT beëindiging_NN van_IN arbeidsovereenkomst_NNS wegens_RP arbeidsongeschiktheid_NN",CFS
810,Men moet blijven zoeken naar een politieke oplossing.,456,810,9,-0.3250000000,0.650000000,men moeten blijven zoeken naar een politiek oplossing .,PRP MD MD VB IN DT JJ NN .,men_PRP moeten_MD blijven_MD zoeken_VB naar_IN een_DT politiek_JJ oplossing_NN ._.,NFS
653,Ik heb daarop op dit moment nog geen klaar en duidelijk antwoord.,380,653,13,-0.2250000000,0.600000000,ik hebben daarop oppen dit moment nog geen klaar en duidelijk antwoord .,PRP MD RB VB PRP NN RB PRP JJ CC JJ NN .,ik_PRP hebben_MD daarop_RB oppen_VB dit_PRP moment_NN nog_RB geen_PRP klaar_JJ en_CC duidelijk_JJ antwoord_NN ._.,NFS
855,De burgemeester van het oostelijk deel van Aleppo vraagt visa en humanitaire corridors naar de Europese Unie.,477,855,18,-0.6500000000,0.900000000,de burgemeester van het oostelijk deel van aleppo vragen visa en humanitair corridor naar de europees unie .,DT NN IN DT JJ NN IN NNP VBP NN CC JJ NNS IN DT JJ NNP .,de_DT burgemeester_NN van_IN het_DT oostelijk_JJ deel_NN van_IN aleppo_NNP vragen_VBP visa_NN en_CC humanitair_JJ corridor_NNS naar_IN de_DT europees_JJ unie_NNP ._.,CFS
718,"Zo niet zullen zij, terecht, blijven vluchten naar een plaats waar het veiliger is.",411,718,17,-0.0167000000,0.766700000,"zo niet zullen zij , terecht , blijven vluchten naar een plaats waar het veiliger zijn .","RB RB MD PRP , CC , MD VBP IN DT NN RB DT JJR MD .","zo_RB niet_RB zullen_MD zij_PRP ,_, terecht_CC ,_, blijven_MD vluchten_VBP naar_IN een_DT plaats_NN waar_RB het_DT veiliger_JJR zijn_MD ._.",NFS
824,Ik ben het niet met u eens wat de opvang van vluchtelingen betreft.,464,824,14,0.1000000000,0.400000000,ik zijn het niet met u eens wat de opvang van vluchteling betreffen .,PRP MD PRP RB IN PRP RB PRP DT NN IN NNS VBZ .,ik_PRP zijn_MD het_PRP niet_RB met_IN u_PRP eens_RB wat_PRP de_DT opvang_NN van_IN vluchteling_NNS betreffen_VBZ ._.,NFS
670,Dit is een vreemde situatie.,389,670,6,-0.3333000000,0.566700000,dit zijn een vreemd situatie .,PRP MD DT JJ NN .,dit_PRP zijn_MD een_DT vreemd_JJ situatie_NN ._.,NFS
559,"Mensen moeten steeds meer betalen, onder andere voor energie met de Turteltaks en de Tommeleintaks.",334,559,17,0.0000000000,0.100000000,"mens moeten steeds meer betalen , onder andere voor energie met de turteltaks en de tommeleintaks .","NNS VBP RB RB VB , IN PRP IN NN IN DT NNP CC DT NNP .","mens_NNS moeten_VBP steeds_RB meer_RB betalen_VB ,_, onder_IN andere_PRP voor_IN energie_NN met_IN de_DT turteltaks_NNP en_CC de_DT tommeleintaks_NNP ._.",CFS
393,"Op dit moment, geachte collega’s van Open Vld, mijnheer Van Biesen, hebben wij twee bestuurders in die bank, met name de heer Van Broekhoven, van Open Vld-signatuur, en de heer Tilmant, van MR-signatuur",247,393,42,0.3000000000,0.611100000,"oppen dit moment , geachen collega ’  van open vld , mijnheer van biesen , hebben wij twee bestuurder in die bank , met name de heer van broekhoven , van open vld-signatuur , en de heer tilmant , van mr-signatuur","VB PRP NN , VBN NN NN NNS IN NNP NNP , NN IN NNP , MD PRP CD NNS IN PRP NN , IN NN DT NN IN NNP , IN NNP NN , CC DT NN NNP , RP NN","oppen_VB dit_PRP moment_NN ,_, geachen_VBN collega_NN ’_NN _NNS van_IN open_NNP vld_NNP ,_, mijnheer_NN van_IN biesen_NNP ,_, hebben_MD wij_PRP twee_CD bestuurder_NNS in_IN die_PRP bank_NN ,_, met_IN name_NN de_DT heer_NN van_IN broekhoven_NNP ,_, van_IN open_NNP vld-signatuur_NN ,_, en_CC de_DT heer_NN tilmant_NNP ,_, van_RP mr-signatuur_NN",UFS
844,U zult op de Europese Top felle standpunten verdedigen.,471,844,10,0.6000000000,1.000000000,u zulten op de europees top fel standpunt verdedigen .,PRP MD IN DT JJ NN JJ NNS VB .,u_PRP zulten_MD op_IN de_DT europees_JJ top_NN fel_JJ standpunt_NNS verdedigen_VB ._.,NFS
55,"Het is niet al kommer en kwel, dat willen wij niet gezegd hebben",24,55,14,0.0000000000,0.000000000,"het zijn niet al kommer en kwel , dat willen wij niet zeggen hebben","PRP MD RB RB NN CC NN , CC VBP PRP RB VBN MD","het_PRP zijn_MD niet_RB al_RB kommer_NN en_CC kwel_NN ,_, dat_CC willen_VBP wij_PRP niet_RB zeggen_VBN hebben_MD",NFS
55,"Het is niet al kommer en kwel, dat willen wij niet gezegd hebben",96,55,14,0.0000000000,0.000000000,"het zijn niet al kommer en kwel , dat willen wij niet zeggen hebben","PRP MD RB RB NN CC NN , CC VBP PRP RB VBN MD","het_PRP zijn_MD niet_RB al_RB kommer_NN en_CC kwel_NN ,_, dat_CC willen_VBP wij_PRP niet_RB zeggen_VBN hebben_MD",NFS
427,"Er werden gisterenavond en vannacht 31,2 miljoen aandelen verkocht aan een nettoprijs van 62,40 euro",265,427,15,0.0000000000,0.000000000,"er worden gisterenavonden en vannacht 31,2 miljoen aandeel verkopen aan een nettoprijs van 62,40 euro",RB MD VBN CC RB CD CD NNS VBN IN DT NN IN CD NN,"er_RB worden_MD gisterenavonden_VBN en_CC vannacht_RB 31,2_CD miljoen_CD aandeel_NNS verkopen_VBN aan_IN een_DT nettoprijs_NN van_IN 62,40_CD euro_NN",CFS
840,Een humanitaire corridor die stopt aan de grens met Libanon is die naam onwaardig.,470,840,15,0.0000000000,0.000000000,een humanitair corridor die stoppen aan de grens met libanon zijn die naam onwaardig .,DT JJ NN PRP VBZ IN DT NN IN NNP MD PRP NN JJ .,een_DT humanitair_JJ corridor_NN die_PRP stoppen_VBZ aan_IN de_DT grens_NN met_IN libanon_NNP zijn_MD die_PRP naam_NN onwaardig_JJ ._.,NFS
68,Zij stelde voor om e-commerce te belasten,31,68,7,0.0000000000,0.000000000,zij stellen voor om e-commerce te belasten,PRP VBD IN IN NN TO VB,zij_PRP stellen_VBD voor_IN om_IN e-commerce_NN te_TO belasten_VB,CFS
68,Zij stelde voor om e-commerce te belasten,103,68,7,0.0000000000,0.000000000,zij stellen voor om e-commerce te belasten,PRP VBD IN IN NN TO VB,zij_PRP stellen_VBD voor_IN om_IN e-commerce_NN te_TO belasten_VB,CFS
639,Ik kijk uit naar uw antwoord.,370,639,7,-0.6500000000,0.900000000,ik kijken uit naar uw antwoord .,PRP VB RP IN PRP$ NN .,ik_PRP kijken_VB uit_RP naar_IN uw_PRP$ antwoord_NN ._.,NFS
683,Dat wordt het dus zeker niet.,395,683,7,0.3000000000,0.500000000,dat worden het dus zeker niet .,PRP MD PRP RB JJ RB .,dat_PRP worden_MD het_PRP dus_RB zeker_JJ niet_RB ._.,NFS
819,Het regime was daartoe niet bereid en ook bij Rusland en Iran is er weinig animo.,461,819,17,-0.1250000000,0.450000000,het regime zijn daartoe niet bereid en ook bij rusland en iran zijn er weinig animo .,DT NN MD RB RB JJ CC RB IN NNP CC NNP MD RB CD NN .,het_DT regime_NN zijn_MD daartoe_RB niet_RB bereid_JJ en_CC ook_RB bij_IN rusland_NNP en_CC iran_NNP zijn_MD er_RB weinig_CD animo_NN ._.,NFS
